event_id,year,country_code,region,disaster_type,disaster_subtype,event_date,event_date_upper,date_granularity,is_severe_description_only,label_available_description_only,event_name,Location,start_year,start_month,start_day,end_year,end_month,end_day,emdat_magnitude,emdat_magnitude_scale
2012-0414-KOR,2012,KOR,Eastern Asia,Storm,Tropical cyclone,2012-08-28,2012-08-28,day,0,True,Typhoon Bolaven,"Cheju-do, Chollabuk-do, Chollanam-do, Chungchongbuk-do, Chungchongnam-do, Inchon, Kang-won-do, Kwangju, Kyonggi-do, Kyongsangbuk-do, Kyongsangnam-do, Pusan, Seoul, Taegu, Taejon provinces",2012,8,28,2012,8,28,,Kph
2012-0414-PRK,2012,PRK,Eastern Asia,Storm,Tropical cyclone,2012-08-28,2012-08-28,day,0,True,Typhoon Bolaven,"Hamgyong-bukto, Hamgyong-namdo, Hwanghae-bukto, Hwanghae-namdo, Kangwon-do, Yanggang-do provinces",2012,8,28,2012,8,30,,Kph
2012-0425-IND,2012,IND,Southern Asia,Storm,Tropical cyclone,2012-11-04,2012-11-04,day,0,True,Cyclone Nilam,"Andhra Pradesh, Tamil Nadu provinces",2012,11,4,2012,11,8,,Kph
2012-0425-LKA,2012,LKA,Southern Asia,Storm,Tropical cyclone,2012-10-29,2012-10-29,day,0,False,Cyclone Nilam,"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",2012,10,29,2012,10,31,,Kph
2012-0434-PHL,2012,PHL,South-eastern Asia,Storm,Tropical cyclone,2012-09-13,2012-09-13,day,0,True,Typhoon Karen,"National Capital region (NCR), Region III (Central Luzon) provinces",2012,9,13,2012,9,14,,Kph
2012-0451-JPN,2012,JPN,Eastern Asia,Storm,Tropical cyclone,2012-09-29,2012-09-29,day,0,True,Typhoon Jelawat,"Okinawa, Kagosima, Mie provinces",2012,9,29,2012,9,30,126,Kph
2012-0463-PHL,2012,PHL,South-eastern Asia,Storm,Tropical cyclone,2012-10-03,2012-10-03,day,0,False,Tropical Storm Marce (Gaemi),"Zambales district (Region III (Central Luzon) province), Mindoro Occidental district (Region IV (Southern Tagalog) province)",2012,10,3,2012,10,3,80,Kph
2012-0498-FJI,2012,FJI,Melanesia,Storm,Tropical cyclone,2012-12-16,2012-12-16,day,0,True,Cyclone Evan,"Bua, Macuata, Cakaudrove districts (Northern province), Ba, Nadroga & Navosa, Ra districts (Western province)",2012,12,16,2012,12,18,,Kph
2012-0498-WLF,2012,WLF,Polynesia,Storm,Tropical cyclone,2012-12-15,2012-12-15,day,0,False,Cyclone Evan,Wallis and Futuna province,2012,12,15,2012,12,15,156,Kph
2012-0498-WSM,2012,WSM,Polynesia,Storm,Tropical cyclone,2012-12-13,2012-12-13,day,0,True,Cyclone Evan,Samoa province,2012,12,13,2012,12,13,,Kph
2012-0500-PHL,2012,PHL,South-eastern Asia,Storm,Tropical cyclone,2012-12-04,2012-12-04,day,1,True,Typhoon Bopha,Region XI (Davao Region) province,2012,12,4,2012,12,4,260,Kph
2012-0500-PLW,2012,PLW,Micronesia,Storm,Tropical cyclone,2012-12-02,2012-12-02,day,0,False,Typhoon Bopha,"Angaur, Peleliu, Babaldaob",2012,12,2,2012,12,2,,Kph
2012-0540-PHL,2012,PHL,South-eastern Asia,Storm,Tropical cyclone,2012-12-25,2012-12-25,day,0,True,Tropical storm Wukong (Quinta),"Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces",2012,12,25,2012,12,27,,Kph
2012-0585-KOR,2012,KOR,Eastern Asia,Storm,Tropical cyclone,2012-08-30,2012-08-30,day,0,True,Typhoon Tembin,"Cheju-do, Chollabuk-do, Chollanam-do, Chungchongbuk-do, Kwangju, Kyongsangbuk-do, Kyongsangnam-do, Pusan, Taegu provinces",2012,8,30,2012,8,30,,Kph
2012-0585-TWN,2012,TWN,Eastern Asia,Storm,Tropical cyclone,2012-08-24,2012-08-24,day,0,True,Typhoon Tembin,Pingdong Shi area (Taiwan Sheng province),2012,8,24,2012,8,24,,Kph
2012-0588-JPN,2012,JPN,Eastern Asia,Storm,Tropical cyclone,2012-09-15,2012-09-15,day,0,False,Typhoon Sanba,Okinawa province,2012,9,15,2012,9,17,,Kph
2012-0588-KOR,2012,KOR,Eastern Asia,Storm,Tropical cyclone,2012-09-15,2012-09-15,day,0,False,Typhoon Sanba,Cheju-do province,2012,9,15,2012,9,17,,Kph
2013-0008-AUS,2013,AUS,Australia and New Zealand,Storm,Tropical cyclone,2013-01-23,2013-01-23,day,0,True,Ex-Tropical cyclone Oswald,"Brisbane, Ipswich, Bundaberg, Rockhampton districts (Queensland province), New South Wales province",2013,1,23,2013,1,30,,Kph
2013-0026-MDG,2013,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2013-01-30,2013-01-30,day,0,True,Topical Depression Feleng,"Analanjirofo, Atsimo Atsinanana, Atsinanana, Sava, Vatovavy Fitovinanay provinces",2013,1,30,2013,2,2,,Kph
2013-0026-SYC,2013,SYC,Sub-Saharan Africa,Storm,Tropical cyclone,2013-02-07,2013-02-07,day,0,False,Topical Depression Feleng,"Anse Aux Pins, Au Cap, Pointe Larue provinces",2013,2,7,2013,2,7,,Kph
2013-0032-MDG,2013,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2013-02-22,2013-02-22,day,0,True,Tropical cyclone Haruna,"Morombe, Toliary-I, Toliary-II, Sakaraha districts (Atsimo Andrefana province), Menabe, Analamanga provinces",2013,2,22,2013,2,22,177,Kph
2013-0036-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-01-03,2013-01-03,day,0,True,Tropcal storm Auring,"Palawan, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Zamboanga Del Norte district (Region IX (Zamboanga Peninsula) province), Compostela, Davao del Norte districts (Region XI (Davao Region) province)",2013,1,3,2013,1,10,,Kph
2013-0138-BGD,2013,BGD,Southern Asia,Storm,Tropical cyclone,2013-05-16,2013-05-16,day,0,True,Tropical cyclone Mahasen,"Patuakhali, Bhola, Barguna districts (Barisal province)",2013,5,16,2013,5,16,,Kph
2013-0138-IND,2013,IND,Southern Asia,Storm,Tropical cyclone,2013-05-16,2013-05-16,day,0,True,Tropical cyclone Mahasen,Andhra Pradesh province,2013,5,16,2013,5,16,,Kph
2013-0138-LKA,2013,LKA,Southern Asia,Storm,Tropical cyclone,2013-05-13,2013-05-13,day,0,True,Tropical cyclone Mahasen,"Central, Eastern, North Central, North Western, Northern, Sabaragamuwa, Southern, Uva, Western provinces",2013,5,13,2013,5,16,,Kph
2013-0188-MEX,2013,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2013-05-29,2013-05-29,day,0,True,Hurricane Barbara,"Chiapas, Oaxaca provinces",2013,5,29,2013,5,29,,Kph
2013-0249-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-07-14,2013-07-14,day,0,True,Typhoon Soulik,"Guangdong Sheng, Fujian Sheng, Zhejiang Sheng, Jiangxi Sheng, Anhui Sheng provinces",2013,7,14,2013,7,14,120,Kph
2013-0249-TWN,2013,TWN,Eastern Asia,Storm,Tropical cyclone,2013-07-14,2013-07-14,day,0,True,Typhoon Soulik,"Bailan village (Xinzhu Xian area, Taiwan Sheng province)",2013,7,14,2013,7,14,220,Kph
2013-0258-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-07-01,2013-07-01,day,0,True,Typhoon Rumbia,"Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces",2013,7,1,2013,7,1,110,Kph
2013-0258-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-06-30,2013-06-30,day,0,True,Typhoon Rumbia,"Region III (Central Luzon), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces",2013,6,30,2013,6,30,,Kph
2013-0261-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-07-13,2013-07-13,day,0,True,Tropical storm Ciramon,"Guangdong Sheng, Zheijiang Sheng, Fujian Sheng provinces",2013,7,13,2013,7,15,,Kph
2013-0272-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-08-15,2013-08-15,day,0,True,Tropical storm Utor (Labuyo),"Hunan Sheng, Guangxi Zhuangzu Zizhiqu, Guangdong Sheng, Hainan Sheng provinces",2013,8,15,2013,8,21,,Kph
2013-0272-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-08-12,2013-08-12,day,0,True,Tropical storm Utor (Labuyo),"Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon) provinces",2013,8,12,2013,8,15,,Kph
2013-0306-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-08-22,2013-08-22,day,0,False,Typhoon Trami (Maring),"Fuqing Shi, Fuzhou Shi areas (Fuzhou district, Fujian Sheng province), Ningde, Putian, Sanming district (Fujian Sheng province)",2013,8,22,2013,8,22,,Kph
2013-0306-TWN,2013,TWN,Eastern Asia,Storm,Tropical cyclone,2013-08-22,2013-08-22,day,0,True,Typhoon Trami (Maring),Taiwan Sheng province,2013,8,22,2013,8,22,,Kph
2013-0335-MEX,2013,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2013-08-25,2013-08-25,day,0,True,Tropical storm Fernand,"Yecuatla, Tuxpan, Atzalan districts (Veracruz province), Oaxaca province",2013,8,25,2013,8,26,,Kph
2013-0341-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-08-02,2013-08-02,day,0,False,Tropical storm Jebi,Hainan Sheng province,2013,8,2,2013,8,3,,Kph
2013-0341-VNM,2013,VNM,South-eastern Asia,Storm,Tropical cyclone,2013-08-02,2013-08-02,day,0,True,Tropical storm Jebi,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",2013,8,2,2013,8,3,,Kph
2013-0358-MEX,2013,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2013-09-13,2013-09-13,day,1,True,Hurricane Manuel,"Guerrero, Oaxaca, Jalisco, Michoacan, Sinaloa provinces",2013,9,13,2013,9,20,,Kph
2013-0373-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-09-22,2013-09-22,day,0,True,Typhoon Usagi (Odette),Guangdong Sheng province,2013,9,22,2013,9,22,,Kph
2013-0373-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-09-21,2013-09-21,day,0,True,Typhoon Usagi (Odette),"Cordillera Administrative region (CAR), Region I (Ilocos region), Region II (Cagayan Valley), Region III (Central Luzon), Region IV-A (Calabarzon), Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas) provinces",2013,9,21,2013,9,22,,Kph
2013-0373-TWN,2013,TWN,Eastern Asia,Storm,Tropical cyclone,2013-09-22,2013-09-22,day,0,False,Typhoon Usagi (Odette),Taiwan Sheng province,2013,9,22,2013,9,22,,Kph
2013-0378-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-02-20,2013-02-20,day,0,True,Tropical depression Crising (Shanshan),"Mindoro Oriental district (Region IV (Southern Tagalog) province), Leyte district (Region VIII (Eastern Visayas) province), Zamboanga del Norte district (Region IX (Zamboanga Peninsula) province), Bukidnon, Lanao del Norte districts (Region X (Northern Mindanao) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province), Agusan del Norte district (Region XIII (Caraga) province), Maguindanao district (Autonomous region in Muslim Mindanao (ARMM) province), Region VII (Central Visayas), Region XI (Davao Region) provinces",2013,2,20,2013,2,21,,Kph
2013-0396-JPN,2013,JPN,Eastern Asia,Storm,Tropical cyclone,2013-10-14,2013-10-14,day,0,True,Typhoon Wipha,"Tookyoo, Saitama, Ibaraki, Totigi, Hokkaidoo, Tiba, Kagosima provinces",2013,10,14,2013,10,16,,Kph
2013-0401-IND,2013,IND,Southern Asia,Storm,Tropical cyclone,2013-10-12,2013-10-12,day,0,True,Cyclone Phailin,"Orissa, Andhra Pradesh, Jharkhand, Bihar, West Bengal, Chhattisgarh provinces",2013,10,12,2013,10,14,200,Kph
2013-0406-MEX,2013,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2013-09-12,2013-09-12,day,0,True,Hurricane Ingrid,"Veracruz, Hidalgo, Puebla provinces",2013,9,12,2013,9,17,,Kph
2013-0413-JPN,2013,JPN,Eastern Asia,Storm,Tropical cyclone,2013-09-04,2013-09-04,day,0,True,Tropical storm Toraji,Kagosima province,2013,9,4,2013,9,4,,Kph
2013-0415-JPN,2013,JPN,Eastern Asia,Storm,Tropical cyclone,2013-09-16,2013-09-16,day,0,True,Tropical storm Man-Yi,"Aiti, Kyooto provinces",2013,9,16,2013,9,16,,Kph
2013-0419-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-09-30,2013-09-30,day,0,True,Typhoon Wutip,"Hainan Sheng, Guangdong Sheng provinces",2013,9,30,2013,9,30,,Kph
2013-0419-VNM,2013,VNM,South-eastern Asia,Storm,Tropical cyclone,2013-09-30,2013-09-30,day,0,True,Typhoon Wutip,"Binh Dinh, Quang Binh, Quang Nam, Quang Ngai, Ha Tinh, Quang Tri, Thua Thien - Hue, Khanh Hoa, Nghe An, Da Nang City, Phu Yen, Thanh Hoa provinces",2013,9,30,2013,10,15,194,Kph
2013-0429-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-10-07,2013-10-07,day,0,True,Tropical storm Fitow,"Fujian Sheng, Zhejiang Sheng, Shanghai Shi provinces",2013,10,7,2013,10,8,160,Kph
2013-0429-JPN,2013,JPN,Eastern Asia,Storm,Tropical cyclone,2013-10-07,2013-10-07,day,0,False,Tropical storm Fitow,Okinawa province,2013,10,7,2013,10,7,,Kph
2013-0430-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-10-12,2013-10-12,day,0,True,Tropical storm Nari (SAnti),"Nueva Vizcaya district (Region II (Cagayan Valley) province), Pangasinan district (Region I (Ilocos region) province), Region III (Central Luzon) province",2013,10,12,2013,10,14,,Kph
2013-0430-VNM,2013,VNM,South-eastern Asia,Storm,Tropical cyclone,2013-10-10,2013-10-10,day,0,True,Tropical storm Nari (SAnti),"Da Nang City, Quang Nam, Thua Thien - Hue, Quang Ngai provinces",2013,10,10,2013,10,15,133,Kph
2013-0433-CHN,2013,CHN,Eastern Asia,Storm,Tropical cyclone,2013-11-11,2013-11-11,day,0,True,Typhoon Haiyan (Yolanda),Hainan Sheng province,2013,11,11,2013,11,11,118,Kph
2013-0433-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-11-08,2013-11-08,day,1,True,Typhoon Haiyan (Yolanda),"Samar, Leyte districts (Region VIII (Eastern Visayas) province), Cebu district (Region VII (Central Visayas) province), Iloilo, Capiz, Aklan districts (Region VI (Western Visayas) province), Palawan district (Region IV (Southern Tagalog) province)",2013,11,8,2013,11,8,315,Kph
2013-0433-PLW,2013,PLW,Micronesia,Storm,Tropical cyclone,2013-11-07,2013-11-07,day,0,False,Typhoon Haiyan (Yolanda),"Ngercelong, Ngaraard, Ngardmau, Koror, Airai, Aimelick, Ngatpang, Ngiwal, Melekeok, Ngchesar, Ngeramlengu areas (Palau province)",2013,11,7,2013,11,7,160,Kph
2013-0433-VNM,2013,VNM,South-eastern Asia,Storm,Tropical cyclone,2013-11-11,2013-11-11,day,0,True,Typhoon Haiyan (Yolanda),"Quang Ninh, Hai Phong City, Bac Giang, Quang Ngai, Thanh Hoa, Nghe An, Ha Tinh, Quang Tri, Thua Thien - Hue, Da Nang City, Quang Nam provinces",2013,11,11,2013,11,11,102,Kph
2013-0437-PHL,2013,PHL,South-eastern Asia,Storm,Tropical cyclone,2013-10-31,2013-10-31,day,0,True,Typhoon Krosa (Vinta),"Ilocos Norte district (Region I (Ilocos region) province), Cagayan district (Region II (Cagayan Valley) province), Apayao district (Cordillera Administrative region (CAR) province)",2013,10,31,2013,10,31,,Kph
2013-0438-SOM,2013,SOM,Sub-Saharan Africa,Storm,Tropical cyclone,2013-11-08,2013-11-08,day,1,True,Cyclone 3A,"Bandarbeyla, Caluula, Qandala, Qardho, Iskushuban districts (Baria province), Eyl, Garoowe districts (Nugaal province)",2013,11,8,2013,11,19,,Kph
2013-0515-IND,2013,IND,Southern Asia,Storm,Tropical cyclone,2013-11-22,2013-11-22,day,0,True,Helen,"Krishna, Guntur, East Godavari, West Godavari, Vishakhapatnam districts (Andhra Pradesh province)",2013,11,22,2013,11,22,65,Kph
2014-0001-TON,2014,TON,Polynesia,Storm,Tropical cyclone,2014-01-06,2014-01-06,day,0,True,Ian,"Mo'unga'one, Ha'ano, Foa, Lifuka, Lofanga, Uiha islands (Ha'apai island group, Tonga province), Vava'u island group (Tonga province)",2014,1,6,2014,1,11,270,Kph
2014-0016-REU,2014,REU,Sub-Saharan Africa,Storm,Tropical cyclone,2014-01-02,2014-01-02,day,0,True,Cyclone Beisja,"Arrondissement du vent, Arrondissement sous le vent provinces",2014,1,2,2014,1,2,151,Kph
2014-0020-PHL,2014,PHL,South-eastern Asia,Storm,Tropical cyclone,2014-01-19,2014-01-19,day,0,True,Tropical Depression Agaton ( (Lingling),"North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province), Autonomous region in Muslim Mindanao (ARMM), Region X (Northern Mindanao), Region XI (Davao Region), Region XIII (Caraga) provinces",2014,1,19,2014,1,20,,Kph
2014-0055-PHL,2014,PHL,South-eastern Asia,Storm,Tropical cyclone,2014-01-31,2014-01-31,day,0,True,Topical storm Basyang (Kajiki),"Antique, Negros Occidental districts (Region VI (Western Visayas) province), Cebu (Region VII (Central Visayas) province), Biliran, Leyte, Southern Leyte districts (Region VIII (Eastern Visayas) province), Agusan del Norte, Dinagat, Surigao del Norte districts (Region XIII (Caraga) province)",2014,1,31,2014,2,1,,Kph
2014-0092-COM,2014,COM,Sub-Saharan Africa,Storm,Tropical cyclone,2014-03-27,2014-03-27,day,0,False,Cyclone Helen,"Ngazidja, Moheli, Anjouan provinces",2014,3,27,2014,3,29,100,Kph
2014-0092-MDG,2014,MDG,Sub-Saharan Africa,Storm,Tropical cyclone,2014-03-29,2014-03-29,day,0,True,Cyclone Helen,"Betsiboka, Boeny, Diana, Melaky, Sofia provinces",2014,3,29,2014,4,1,240,Kph
2014-0096-VUT,2014,VUT,Melanesia,Storm,Tropical cyclone,2014-03-09,2014-03-09,day,0,True,Tropical cylone Lusi,"Western Pentecost, East Ambae, Maewo areas (Penama province), Western Ambrym area (Malampa province), South Santo area (Sanma province), Gaua, Vanua Lava areas (Torba province), Shepherd area (Shefa province)",2014,3,9,2014,3,12,140,Kph
2014-0183-GTM,2014,GTM,Latin America and the Caribbean,Storm,Tropical cyclone,2014-05-30,2014-05-30,day,0,True,Boris,"Alta Verapaz, Huehuetenango, Petén, Quiché, San Marcos provinces",2014,5,30,2014,6,6,,Kph
2014-0183-MEX,2014,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2014-05-30,2014-05-30,day,0,False,Boris,"Chiapas, Oaxaca provinces",2014,5,30,2014,6,6,40,Kph
2014-0213-CHN,2014,CHN,Eastern Asia,Storm,Tropical cyclone,2014-06-14,2014-06-14,day,0,False,Hagibis,"Shantou district (Guangdong Sheng province), Fujian Sheng province",2014,6,14,2014,6,16,80,Kph
2014-0227-CHN,2014,CHN,Eastern Asia,Storm,Tropical cyclone,2014-07-18,2014-07-18,day,0,True,Typhoon Rammasun (Glenda),"Hainan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces",2014,7,18,2014,7,19,200,Kph
2014-0227-PHL,2014,PHL,South-eastern Asia,Storm,Tropical cyclone,2014-07-15,2014-07-15,day,1,True,Typhoon Rammasun (Glenda),"National Capital region (NCR), Region III (Central Luzon), Region IV-A (Calabarzon), Region IV (Southern Tagalog), Region V (Bicol region), Region VIII (Eastern Visayas) provinces",2014,7,15,2014,7,15,150,Kph
2014-0227-VNM,2014,VNM,South-eastern Asia,Storm,Tropical cyclone,2014-07-19,2014-07-19,day,0,True,Typhoon Rammasun (Glenda),Mong Cai Township district (Quang Ninh province),2014,7,19,2014,7,20,,Kph
2014-0236-JPN,2014,JPN,Eastern Asia,Storm,Tropical cyclone,2014-07-07,2014-07-07,day,0,True,Typhoon Neoguri,"Ehime, Kagawa, Kooti, Tokusima, Hukuoka, Kagosima, Kumamoto, Miyazaki, Nagasaki, Ooita, Saga, Hukusima, Nagano, Hokkaidoo provinces",2014,7,7,2014,7,10,130,Kph
2014-0240-CHN,2014,CHN,Eastern Asia,Storm,Tropical cyclone,2014-07-22,2014-07-22,day,0,True,Typhoon Henry (Matmo),"Fujian Sheng, Jiangxi Sheng, Shandong Sheng provinces",2014,7,22,2014,7,24,120,Kph
2014-0240-PHL,2014,PHL,South-eastern Asia,Storm,Tropical cyclone,2014-07-22,2014-07-22,day,0,True,Typhoon Henry (Matmo),"Region II, Region IV-A, Region IV provinces",2014,7,22,2014,7,23,,Kph
2014-0240-TWN,2014,TWN,Eastern Asia,Storm,Tropical cyclone,2014-07-22,2014-07-22,day,0,False,Typhoon Henry (Matmo),Taiwan Sheng province,2014,7,22,2014,8,24,160,Kph
2014-0310-USA,2014,USA,Northern America,Storm,Tropical cyclone,2014-08-08,2014-08-08,day,0,True,Hurricane Iselle,Hawaii province,2014,8,8,2014,8,10,95,Kph
2014-0314-JPN,2014,JPN,Eastern Asia,Storm,Tropical cyclone,2014-08-03,2014-08-03,day,0,False,Tropical storm Nakri,Kooti province,2014,8,3,2014,8,6,,Kph
2014-0314-KOR,2014,KOR,Eastern Asia,Storm,Tropical cyclone,2014-08-03,2014-08-03,day,0,True,Tropical storm Nakri,"Chungchongnam-do, Chollabuk-do provinces",2014,8,3,2014,8,6,,Kph
2014-0316-JPN,2014,JPN,Eastern Asia,Storm,Tropical cyclone,2014-08-10,2014-08-10,day,0,True,Typhoon Halong,"Ehime, Kagawa, Kooti, Tokusima provinces",2014,8,10,2014,8,12,160,Kph
2014-0325-MEX,2014,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,2014-08-22,2014-08-22,day,0,True,Hurricane Marie,"Oaxaca, Guerrero provinces",2014,8,22,2014,9,2,220,Kph
2014-0330-CHN,2014,CHN,Eastern Asia,Storm,Tropical cyclone,2014-09-18,2014-09-18,day,0,False,Tropical strom Fung-Wong (Mario),Zhejiang Sheng province,2014,9,18,2014,9,24,,Kph
2014-0330-PHL,2014,PHL,South-eastern Asia,Storm,Tropical cyclone,2014-09-17,2014-09-17,day,0,True,Tropical strom Fung-Wong (Mario),"Dagupan, Lingayen areas (Pangasinan district, Region I (Ilocos region) province), Pampanga district (Region III (Central Luzon) province), Metropolitan Manila district (National Capital region (NCR) province)",2014,9,17,2014,9,22,85,Kph
